Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
10/18/18,Eucaliptos,-23.61,-46.6686,22333,74,18,55,11,24,39,32,43,NORMAL,16128
10/18/19,Eucaliptos,-23.61,-46.6686,25278,30,57,21,25,11,24,13,20,NORMAL,16488
1/1/18,Paraíso,-23.57677,-46.63933,70277,86,65,65,43,43,43,43,43,NORMAL,1
9/12/18,Campo Belo,-23.6188,-46.6823,25368,25,1,33,32,5,3,7,43,REABASTECER,15372
11/20/18,Campo Belo,-23.6188,-46.6823,24302,68,8,16,20,26,9,32,21,REABASTECER,15440
4/15/19,Campo Belo,-23.6188,-46.6823,26749,54,60,46,9,24,41,15,15,NORMAL,15585
5/19/19,Campo Belo,-23.6188,-46.6823,23278,79,61,9,35,26,22,12,13,REABASTECER,15619
10/14/19,Campo Belo,-23.6188,-46.6823,23882,65,36,61,8,10,32,35,6,NORMAL,15764
5/26/18,Eucaliptos,-23.61,-46.6686,25327,64,39,5,20,6,32,22,10,REABASTECER,15986
6/21/18,Eucaliptos,-23.61,-46.6686,24162,68,5,34,21,34,28,43,32,NORMAL,16011
10/2/18,Moema,-23.5489,-46.6388,18524,86,45,28,26,7,30,16,18,NORMAL,16832
10/30/19,Hospital São Paulo,-23.5984,-46.6455,25647,86,54,65,39,9,7,19,5,NORMAL,16956
2/23/18,Paraíso,-23.57677,-46.63933,70951,86,24,26,40,43,37,8,23,NORMAL,53
4/21/18,Paraíso,-23.57677,-46.63933,72902,38,56,21,9,12,35,28,32,NORMAL,111
11/21/18,Paraíso,-23.57677,-46.63933,70747,30,22,16,18,27,35,13,32,NORMAL,321
2/14/19,Paraíso,-23.57677,-46.63933,70501,1,40,51,17,15,12,24,8,REABASTECER,404
3/11/19,Paraíso,-23.57677,-46.63933,70153,15,16,60,35,39,3,12,29,NORMAL,431
11/23/19,Paraíso,-23.57677,-46.63933,72526,48,0,65,6,6,11,43,19,NORMAL,683
5/5/18,Brigadeiro,-23.5683,-46.6482,47788,86,58,17,29,38,39,17,33,NORMAL,845
7/23/18,Brigadeiro,-23.5683,-46.6482,49225,11,27,65,7,10,31,43,15,REABASTECER,923
10/26/18,Brigadeiro,-23.5683,-46.6482,47009,57,10,12,21,41,34,5,26,NORMAL,1016
11/2/18,Brigadeiro,-23.5683,-46.6482,48690,6,42,39,40,21,21,22,4,NORMAL,1022
2/21/19,Brigadeiro,-23.5683,-46.6482,47348,73,39,61,37,32,11,10,2,REABASTECER,1131
9/27/19,Brigadeiro,-23.5683,-46.6482,48644,58,16,17,15,43,37,25,43,NORMAL,1347
1/5/18,Trianon-Masp,-23.5634,-46.6544,42260,50,38,33,26,28,36,27,27,NORMAL,1445
3/4/18,Trianon-Masp,-23.5634,-46.6544,42541,86,65,20,31,13,21,43,5,NORMAL,1504
1/7/19,Trianon-Masp,-23.5634,-46.6544,43424,44,37,11,23,23,25,43,37,NORMAL,1807
1/13/19,Trianon-Masp,-23.5634,-46.6544,43853,76,59,33,5,43,7,21,12,NORMAL,1813
5/14/18,Consolação,-23.5581,-46.6606,113211,65,11,65,21,22,22,8,8,NORMAL,2294
10/9/18,Consolação,-23.5581,-46.6606,113416,29,27,20,35,23,16,39,30,NORMAL,2439
11/24/18,Consolação,-23.5581,-46.6606,114684,3,43,61,27,24,25,28,32,NORMAL,2484
4/7/19,Consolação,-23.5581,-46.6606,113554,41,57,65,33,3,5,37,5,REABASTECER,2617
9/13/19,Consolação,-23.5581,-46.6606,111640,53,37,32,25,40,5,14,27,REABASTECER,2773
10/12/19,Consolação,-23.5581,-46.6606,112925,25,59,12,29,43,43,27,27,NORMAL,2802
6/5/19,Tamanduateí,-23.5929,-46.5897,51914,62,44,51,38,18,6,23,40,REABASTECER,3395
6/21/19,Tamanduateí,-23.5929,-46.5897,53306,74,13,4,36,43,26,5,29,REABASTECER,3411
7/20/18,Sé,-23.55,-46.6333,194174,55,5,61,29,41,25,7,34,REABASTECER,3800
9/23/18,Sé,-23.55,-46.6333,192840,43,22,56,40,8,11,20,8,NORMAL,3863
12/26/18,Sé,-23.55,-46.6333,194158,29,15,65,19,43,17,10,38,NORMAL,3956
10/3/19,Sé,-23.55,-46.6333,193821,86,39,18,12,29,40,40,5,REABASTECER,4233
8/13/18,Brás,-23.5451,-46.6162,74159,78,22,7,35,33,16,3,17,REABASTECER,4543
4/17/18,Vila Mariana,-23.5895,-46.6346,24456,20,59,48,24,25,4,28,43,NORMAL,13787
10/27/18,Luz,-23.5365,-46.6332,125874,86,32,65,36,2,29,33,31,REABASTECER,11097
12/3/18,Luz,-23.5365,-46.6332,125100,76,13,5,38,37,6,19,6,REABASTECER,11133
5/2/19,São Judas,-23.6255,-46.6411,14152,31,9,36,38,30,8,33,17,REABASTECER,13442
2/28/19,Vila Mariana,-23.5895,-46.6346,23315,24,65,29,22,18,39,14,4,NORMAL,14098
7/1/19,São Judas,-23.6255,-46.6411,15331,35,42,40,13,32,38,24,21,NORMAL,13501
2/5/19,Luz,-23.5365,-46.6332,127381,78,16,26,29,11,10,43,3,NORMAL,11195
7/28/19,São Judas,-23.6255,-46.6411,17146,17,16,7,25,12,43,43,43,NORMAL,13528
3/13/19,Luz,-23.5365,-46.6332,124850,44,25,24,8,33,23,30,26,NORMAL,11233
11/26/19,Vila Mariana,-23.5895,-46.6346,23779,70,16,14,15,38,21,43,39,NORMAL,14366
10/4/19,Luz,-23.5365,-46.6332,127453,86,18,47,18,34,23,7,33,NORMAL,11434
7/21/18,Vila Mariana,-23.5895,-46.6346,24672,74,8,60,14,30,41,37,29,REABASTECER,13881
3/30/18,Ana Rosa,-23.5813,-46.6383,64380,86,26,44,38,6,7,23,37,NORMAL,11610
11/10/18,Brooklin,-23.6263,-46.6878,28514,41,31,13,19,19,26,37,38,NORMAL,14710
7/19/19,Vila Mariana,-23.5895,-46.6346,24043,34,47,18,10,15,34,12,19,NORMAL,14239
6/11/19,Brooklin,-23.6263,-46.6878,26390,39,37,35,4,14,7,41,43,REABASTECER,14921
9/4/18,Brooklin,-23.6263,-46.6878,26572,70,54,23,16,24,26,5,24,REABASTECER,14644
4/11/18,São Joaquim,-23.5618,-46.6389,32807,65,38,21,13,32,15,22,40,NORMAL,12341
12/20/18,Campo Belo,-23.6188,-46.6823,24171,46,32,57,17,21,8,37,29,NORMAL,15470
10/3/19,Brooklin,-23.6263,-46.6878,27921,50,30,27,19,30,27,15,6,REABASTECER,15033
11/24/19,Campo Belo,-23.6188,-46.6823,25839,46,55,47,13,30,8,3,21,REABASTECER,15804
7/26/19,São Joaquim,-23.5618,-46.6389,34765,38,38,20,43,41,11,16,37,NORMAL,12806
10/17/18,São Judas,-23.6255,-46.6411,16996,66,13,65,40,33,7,18,22,NORMAL,13247
12/30/18,São Judas,-23.6255,-46.6411,16753,79,30,15,22,26,29,20,23,NORMAL,13320
7/19/19,Campo Belo,-23.6188,-46.6823,24568,14,20,50,43,7,16,34,43,NORMAL,15679
9/17/19,Campo Belo,-23.6188,-46.6823,23098,66,54,42,16,39,19,13,24,NORMAL,15737
9/2/18,Moema,-23.5489,-46.6388,17086,42,32,26,43,4,36,43,13,REABASTECER,16802
6/24/18,Paraíso,-23.57677,-46.63933,73787,25,57,34,11,22,38,43,23,NORMAL,174
11/17/19,Paraíso,-23.57677,-46.63933,73985,18,36,42,28,31,27,27,39,NORMAL,677
10/13/18,Brigadeiro,-23.5683,-46.6482,47217,18,6,48,25,3,36,16,31,NORMAL,1003
3/27/18,Trianon-Masp,-23.5634,-46.6544,44470,28,25,61,6,12,39,38,23,REABASTECER,1527
8/8/18,Trianon-Masp,-23.5634,-46.6544,44628,48,56,46,5,41,11,16,17,REABASTECER,1658
2/14/19,Trianon-Masp,-23.5634,-46.6544,43055,21,11,15,40,16,33,27,31,NORMAL,1844
8/29/19,Consolação,-23.5581,-46.6606,111833,15,63,60,13,14,37,31,40,NORMAL,2759
3/9/18,Tamanduateí,-23.5929,-46.5897,52791,46,56,65,14,29,43,43,24,NORMAL,2949
9/17/18,Tamanduateí,-23.5929,-46.5897,50495,21,14,51,12,21,29,32,15,NORMAL,3137
1/14/19,Tamanduateí,-23.5929,-46.5897,50238,86,25,51,29,31,17,28,37,NORMAL,3254
1/30/19,Tamanduateí,-23.5929,-46.5897,50017,14,48,13,30,10,10,7,8,NORMAL,3270
4/29/19,Tamanduateí,-23.5929,-46.5897,52322,64,9,51,37,5,10,43,6,NORMAL,3359
2/6/18,Brás,-23.5451,-46.6162,74406,78,63,15,23,37,13,30,19,NORMAL,4356
4/6/18,Brás,-23.5451,-46.6162,73529,75,52,65,34,14,4,38,41,REABASTECER,4416
8/11/18,Brás,-23.5451,-46.6162,72590,1,33,17,43,40,19,14,26,REABASTECER,4541
1/3/18,Barra Funda,-23.5542,-46.6707,148984,65,52,51,39,38,36,31,38,NORMAL,5043
10/16/19,Barra Funda,-23.5542,-46.6707,149475,39,51,22,20,43,33,27,43,NORMAL,5686
5/12/18,Tatuapé,-23.5402,-46.5765,69327,20,27,56,16,25,34,18,23,NORMAL,5892
10/20/18,Tatuapé,-23.5402,-46.5765,67239,57,53,47,9,18,18,17,39,NORMAL,6050
7/8/18,República,-23.5436,-46.6434,108880,67,11,49,32,27,34,4,25,REABASTECER,6668
1/9/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91444,79,45,11,38,6,29,17,29,NORMAL,7569
10/7/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91695,31,26,46,36,30,27,10,38,NORMAL,7837
8/26/19,Faria Lima,-23.5675,-46.6929,53539,77,9,10,25,13,28,38,32,NORMAL,8516
11/29/19,Pinheiros,-23.5664,-46.703,78537,51,22,46,43,17,27,13,30,NORMAL,9329
1/19/18,Fradique Coutinho,-23.5661,-46.6841,35232,86,17,65,32,10,15,7,17,NORMAL,10099
4/6/18,Luz,-23.5365,-46.6332,126519,75,65,65,10,21,36,40,3,REABASTECER,10896
9/16/18,São Joaquim,-23.5618,-46.6389,33904,75,34,34,28,15,26,39,34,NORMAL,12496
10/29/18,São Joaquim,-23.5618,-46.6389,34253,61,52,61,43,3,5,33,43,REABASTECER,12539
2/19/18,São Judas,-23.6255,-46.6411,15457,56,49,2,5,19,24,13,38,NORMAL,13009
6/13/18,São Judas,-23.6255,-46.6411,13957,86,65,7,8,37,28,25,11,REABASTECER,13123
8/12/18,São Judas,-23.6255,-46.6411,16431,10,27,52,37,16,20,16,36,NORMAL,13182
9/4/18,São Judas,-23.6255,-46.6411,15292,45,39,31,17,23,26,12,23,NORMAL,13204
2/1/19,Vila Mariana,-23.5895,-46.6346,23020,24,40,21,6,3,4,41,24,REABASTECER,14071
5/6/19,Vila Mariana,-23.5895,-46.6346,24640,44,53,7,5,2,43,43,37,NORMAL,14166
1/28/18,Brooklin,-23.6263,-46.6878,29791,86,17,59,31,29,41,12,15,NORMAL,14428
1/29/19,Brooklin,-23.6263,-46.6878,26513,37,28,55,28,43,6,20,22,REABASTECER,14789
8/27/19,São Judas,-23.6255,-46.6411,15630,86,39,55,25,14,24,11,20,NORMAL,13557
3/29/18,Vila Mariana,-23.5895,-46.6346,24361,13,52,44,28,3,12,8,34,NORMAL,13769
7/29/18,Vila Mariana,-23.5895,-46.6346,23270,86,24,10,30,37,12,5,7,REABASTECER,13889
8/10/18,Brooklin,-23.6263,-46.6878,27771,48,25,6,33,37,37,17,34,REABASTECER,14620
1/21/19,Brooklin,-23.6263,-46.6878,28279,35,65,49,19,34,33,9,13,NORMAL,14781
3/22/19,Brooklin,-23.6263,-46.6878,29052,21,45,30,41,43,33,13,27,NORMAL,14842
8/19/19,Brooklin,-23.6263,-46.6878,27082,52,65,50,12,38,33,21,9,NORMAL,14989
12/21/19,Brooklin,-23.6263,-46.6878,28526,75,15,65,14,9,12,43,15,NORMAL,15111
3/21/18,Luz,-23.5365,-46.6332,125195,65,21,36,25,43,34,19,24,NORMAL,10881
6/19/18,Campo Belo,-23.6188,-46.6823,26579,73,8,11,4,21,22,12,26,REABASTECER,15289
7/15/18,Campo Belo,-23.6188,-46.6823,25701,86,54,41,24,18,29,2,13,REABASTECER,15315
12/16/18,Brooklin,-23.6263,-46.6878,29268,43,12,33,7,43,25,32,25,NORMAL,14746
1/2/19,Luz,-23.5365,-46.6332,126689,46,13,49,37,43,31,35,10,NORMAL,11162
2/27/19,Campo Belo,-23.6188,-46.6823,26438,20,28,40,12,10,29,35,26,NORMAL,15537
8/23/19,Brooklin,-23.6263,-46.6878,28712,9,40,24,42,22,18,4,31,NORMAL,14993
12/2/19,Brooklin,-23.6263,-46.6878,26384,86,56,9,43,40,34,34,43,REABASTECER,15092
1/14/18,Eucaliptos,-23.61,-46.6686,22423,49,65,46,29,34,32,31,32,NORMAL,15854
2/24/18,Eucaliptos,-23.61,-46.6686,22571,8,65,48,32,43,9,37,43,REABASTECER,15894
7/16/18,Moema,-23.5489,-46.6388,17186,76,38,9,37,15,17,10,35,REABASTECER,16756
7/15/18,Paraíso,-23.57677,-46.63933,71517,78,62,17,17,25,24,8,22,NORMAL,195
1/1/19,Paraíso,-23.57677,-46.63933,70565,75,46,65,23,43,43,33,43,NORMAL,361
1/27/18,São Judas,-23.6255,-46.6411,16818,17,42,15,14,25,43,15,17,NORMAL,12987
9/19/19,Paraíso,-23.57677,-46.63933,73384,15,65,65,33,28,10,43,37,NORMAL,619
4/11/19,São Judas,-23.6255,-46.6411,15120,42,65,41,14,31,17,28,13,NORMAL,13421
12/8/19,São Judas,-23.6255,-46.6411,14141,41,21,11,29,43,29,34,35,NORMAL,13658
2/16/18,Vila Mariana,-23.5895,-46.6346,22468,86,57,12,34,8,43,38,29,NORMAL,13726
9/18/19,Campo Belo,-23.6188,-46.6823,24362,56,47,38,16,37,13,11,22,NORMAL,15738
5/3/18,Vila Mariana,-23.5895,-46.6346,23213,28,36,65,11,5,41,10,22,NORMAL,13803
12/17/19,Hospital São Paulo,-23.5984,-46.6455,26853,69,38,22,22,18,13,2,31,NORMAL,17003
9/10/18,Paraíso,-23.57677,-46.63933,73677,55,55,49,38,15,27,40,33,NORMAL,250
12/3/18,Paraíso,-23.57677,-46.63933,70655,86,65,57,23,19,43,5,27,NORMAL,333
8/2/18,Moema,-23.5489,-46.6388,18383,86,25,24,4,38,10,34,8,REABASTECER,16772
4/16/19,Paraíso,-23.57677,-46.63933,71451,23,20,13,34,35,38,43,22,NORMAL,466
9/16/19,Hospital São Paulo,-23.5984,-46.6455,25384,15,31,24,16,43,12,24,13,NORMAL,16912
11/20/19,Hospital São Paulo,-23.5984,-46.6455,24446,59,8,65,30,12,13,20,7,REABASTECER,16976
12/30/19,Hospital São Paulo,-23.5984,-46.6455,26759,9,42,56,22,8,10,35,26,NORMAL,17016
12/19/19,Paraíso,-23.57677,-46.63933,71914,48,44,14,19,16,24,32,10,NORMAL,709
3/14/18,Paraíso,-23.57677,-46.63933,72509,56,20,65,34,39,18,5,15,REABASTECER,74
7/9/18,Brigadeiro,-23.5683,-46.6482,49428,47,41,23,8,24,18,15,35,NORMAL,909
11/10/18,Paraíso,-23.57677,-46.63933,70706,51,26,31,11,23,33,18,35,NORMAL,310
,Brooklin,-23.6263,-46.6878,28405,74,33,50,30,43,30,16,27,NORMAL,14820
9/18/19,Brooklin,-23.6263,-46.6878,26897,27,65,0,20,37,26,32,22,NORMAL,15018
2/16/19,Brigadeiro,-23.5683,-46.6482,47279,27,4,30,3,2,18,30,22,REABASTECER,1126
7/17/19,Campo Belo,-23.6188,-46.6823,24440,33,33,61,8,13,25,40,10,NORMAL,15677
4/24/18,Trianon-Masp,-23.5634,-46.6544,43753,5,18,65,3,38,19,17,5,REABASTECER,1554
4/3/18,Consolação,-23.5581,-46.6606,113589,28,15,24,19,19,18,39,36,NORMAL,2253
2/27/19,Trianon-Masp,-23.5634,-46.6544,44220,67,65,56,6,5,35,20,15,REABASTECER,1857
8/4/19,Trianon-Masp,-23.5634,-46.6544,45709,22,4,12,8,8,9,43,10,REABASTECER,2014
9/10/19,Trianon-Masp,-23.5634,-46.6544,45264,5,65,27,22,31,28,21,31,REABASTECER,2050
3/12/18,Consolação,-23.5581,-46.6606,111589,86,24,34,6,22,40,29,43,REABASTECER,2232
3/13/18,Consolação,-23.5581,-46.6606,115118,75,15,28,43,20,37,27,41,NORMAL,2233
8/29/19,Tatuapé,-23.5402,-46.5765,69709,46,34,10,7,3,30,38,38,REABASTECER,6359
5/2/18,Higienópolis-Mackenzie,-23.5488,-46.6519,93375,78,31,32,32,31,19,43,15,NORMAL,7322
8/29/18,República,-23.5436,-46.6434,110628,79,40,8,11,33,43,12,7,NORMAL,6719
1/5/19,República,-23.5436,-46.6434,110355,70,27,54,43,43,11,21,33,NORMAL,6845
2/2/19,República,-23.5436,-46.6434,110070,58,60,13,36,18,15,10,16,NORMAL,6872
10/25/19,Tamanduateí,-23.5929,-46.5897,49833,86,65,40,23,13,19,35,28,NORMAL,3535
6/22/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91532,19,46,25,11,10,30,14,43,NORMAL,7732
5/18/18,Sé,-23.55,-46.6333,191770,55,46,54,43,27,4,21,16,NORMAL,3738
8/1/18,Faria Lima,-23.5675,-46.6929,53434,64,48,34,9,26,7,13,26,NORMAL,8131
9/17/18,Higienópolis-Mackenzie,-23.5488,-46.6519,90009,31,43,12,10,43,6,40,35,REABASTECER,7457
5/5/19,Sé,-23.55,-46.6333,193816,12,37,20,38,30,8,8,13,NORMAL,4085
12/6/19,Sé,-23.55,-46.6333,192469,15,15,40,34,43,15,43,10,NORMAL,4296
4/12/19,Faria Lima,-23.5675,-46.6929,52516,57,57,40,41,3,39,34,19,REABASTECER,8382
7/5/19,Faria Lima,-23.5675,-46.6929,51794,45,42,2,16,20,32,15,30,NORMAL,8465
3/14/18,Barra Funda,-23.5542,-46.6707,149444,44,28,18,5,40,6,40,4,NORMAL,5114
11/12/19,Faria Lima,-23.5675,-46.6929,53239,45,62,31,43,17,41,38,23,NORMAL,8592
11/2/18,Barra Funda,-23.5542,-46.6707,148926,2,16,40,39,21,19,35,25,REABASTECER,5342
3/29/19,Butantã,-23.5844,-46.7252,65079,8,61,44,38,43,21,41,13,REABASTECER,9809
6/30/19,Pinheiros,-23.5664,-46.703,78720,56,40,28,22,37,43,43,40,NORMAL,9180
6/3/18,Tatuapé,-23.5402,-46.5765,68516,86,33,34,26,24,12,21,3,REABASTECER,5913
2/3/18,Butantã,-23.5844,-46.7252,67818,20,59,34,33,34,19,12,43,NORMAL,9393
12/9/18,Tatuapé,-23.5402,-46.5765,70437,73,42,31,33,34,29,30,24,NORMAL,6099
9/22/18,Fradique Coutinho,-23.5661,-46.6841,34374,52,7,35,34,14,17,29,19,NORMAL,10342
3/15/18,República,-23.5436,-46.6434,108454,53,41,36,22,38,28,5,43,REABASTECER,6555
7/15/19,Barra Funda,-23.5542,-46.6707,150488,59,19,31,21,33,30,40,29,NORMAL,5595
2/26/18,Vila Mariana,-23.5895,-46.6346,22870,76,57,16,9,6,4,2,28,NORMAL,13736
4/4/19,Tatuapé,-23.5402,-46.5765,68724,69,12,51,13,32,9,33,24,NORMAL,6214
1/20/18,Faria Lima,-23.5675,-46.6929,52972,76,15,65,31,43,26,13,17,NORMAL,7940
8/25/18,República,-23.5436,-46.6434,109401,27,57,34,24,4,15,28,28,NORMAL,6715
11/26/18,República,-23.5436,-46.6434,108440,10,57,49,43,37,25,11,27,NORMAL,6806
3/28/19,Faria Lima,-23.5675,-46.6929,52572,9,21,17,7,18,43,43,34,NORMAL,8368
,Eucaliptos,-23.61,-46.6686,24144,29,24,2,16,21,27,12,16,REABASTECER,15900
5/3/18,Eucaliptos,-23.61,-46.6686,25193,34,47,38,43,26,22,24,22,NORMAL,15963
10/14/18,Eucaliptos,-23.61,-46.6686,23925,29,52,15,18,35,5,10,14,NORMAL,16124
1/26/19,Faria Lima,-23.5675,-46.6929,52301,4,60,57,17,13,43,28,19,REABASTECER,8306
3/5/18,Moema,-23.5489,-46.6388,17039,63,17,58,32,43,43,32,41,NORMAL,16625
4/15/18,Pinheiros,-23.5664,-46.703,78793,7,22,57,38,13,43,43,27,REABASTECER,8745
11/18/19,Butantã,-23.5844,-46.7252,64957,37,58,16,35,6,27,5,28,REABASTECER,10038
1/24/18,Paraíso,-23.57677,-46.63933,70450,38,10,37,36,29,29,2,40,REABASTECER,24
11/20/18,Pinheiros,-23.5664,-46.703,79500,58,55,65,30,21,28,43,31,NORMAL,8960
1/30/18,Fradique Coutinho,-23.5661,-46.6841,34032,69,65,58,43,13,20,6,18,NORMAL,10110
4/9/19,Fradique Coutinho,-23.5661,-46.6841,33367,63,22,36,37,15,18,4,20,REABASTECER,10539
12/6/19,Luz,-23.5365,-46.6332,126659,14,55,16,26,38,34,14,34,NORMAL,11496
10/27/18,Ana Rosa,-23.5813,-46.6383,63827,10,40,36,15,12,32,8,28,REABASTECER,11817
2/3/18,São Joaquim,-23.5618,-46.6389,35351,27,52,15,32,37,22,38,14,NORMAL,12273
4/28/18,São Judas,-23.6255,-46.6411,16887,86,33,65,23,5,31,15,19,NORMAL,13078
4/23/19,São Judas,-23.6255,-46.6411,13720,21,63,20,21,23,32,22,13,NORMAL,13433
8/17/18,Vila Mariana,-23.5895,-46.6346,21763,77,52,8,21,13,42,12,23,NORMAL,13907
12/14/18,Vila Mariana,-23.5895,-46.6346,24252,36,56,7,1,16,35,11,37,REABASTECER,14024
12/4/19,Vila Mariana,-23.5895,-46.6346,23378,78,37,35,31,8,41,6,7,REABASTECER,14374
7/6/18,Brooklin,-23.6263,-46.6878,28945,39,30,56,10,2,42,28,40,REABASTECER,14586
10/29/18,Brooklin,-23.6263,-46.6878,27908,59,35,32,5,22,9,43,2,REABASTECER,14699
11/2/18,Brooklin,-23.6263,-46.6878,29090,34,16,6,34,9,43,32,37,NORMAL,14702
2/18/18,Eucaliptos,-23.61,-46.6686,23818,67,32,15,3,27,29,16,25,NORMAL,15888
7/23/19,Eucaliptos,-23.61,-46.6686,25242,67,62,65,36,29,19,36,41,NORMAL,16403
11/26/18,Paraíso,-23.57677,-46.63933,73446,71,56,45,43,6,21,35,11,NORMAL,326
7/25/19,Paraíso,-23.57677,-46.63933,73190,86,63,45,39,27,5,14,35,REABASTECER,565
2/23/18,Brigadeiro,-23.5683,-46.6482,47170,9,14,35,20,20,8,43,18,NORMAL,773
5/29/18,Brigadeiro,-23.5683,-46.6482,49480,4,33,48,43,24,15,10,12,REABASTECER,869
9/21/18,Brigadeiro,-23.5683,-46.6482,49112,64,55,59,31,18,37,21,27,NORMAL,981
6/5/18,Tamanduateí,-23.5929,-46.5897,52664,25,26,65,24,24,11,3,35,REABASTECER,3035
4/7/19,Vila Mariana,-23.5895,-46.6346,22698,77,35,25,25,34,43,36,26,NORMAL,14137
5/20/18,Higienópolis-Mackenzie,-23.5488,-46.6519,93224,78,42,22,16,41,4,19,26,REABASTECER,7340
1/15/18,Brooklin,-23.6263,-46.6878,26487,45,32,14,27,32,31,30,35,NORMAL,14415
4/26/19,Brooklin,-23.6263,-46.6878,29289,45,23,23,2,43,14,38,23,NORMAL,14876
2/28/18,Brooklin,-23.6263,-46.6878,27393,46,30,51,31,43,41,7,24,NORMAL,14458
12/29/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91227,14,21,65,31,4,29,23,39,NORMAL,7919
4/28/18,Faria Lima,-23.5675,-46.6929,54742,67,45,41,36,3,43,4,5,REABASTECER,8038
8/25/18,Campo Belo,-23.6188,-46.6823,25430,20,17,8,34,23,17,34,25,REABASTECER,15355
7/24/19,Campo Belo,-23.6188,-46.6823,24371,54,55,16,31,33,31,8,21,NORMAL,15684
6/6/18,Butantã,-23.5844,-46.7252,66129,48,21,7,10,27,7,21,19,REABASTECER,9516
3/8/19,Eucaliptos,-23.61,-46.6686,23590,78,37,35,18,5,39,33,15,REABASTECER,16268
8/2/19,Butantã,-23.5844,-46.7252,67773,27,29,15,13,20,43,12,37,NORMAL,9932
7/27/18,Paraíso,-23.57677,-46.63933,71705,62,50,9,24,25,30,39,15,REABASTECER,207
11/16/19,Consolação,-23.5581,-46.6606,114824,14,36,46,40,39,8,19,12,NORMAL,2836
1/26/19,República,-23.5436,-46.6434,107127,35,26,47,10,4,26,36,36,REABASTECER,6866
4/29/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91060,15,57,65,32,20,42,8,5,NORMAL,7679
4/4/19,República,-23.5436,-46.6434,110241,67,58,31,21,23,24,24,28,NORMAL,6934
3/10/18,Tamanduateí,-23.5929,-46.5897,52253,37,52,55,8,23,41,41,22,NORMAL,2950
7/22/18,Tamanduateí,-23.5929,-46.5897,50108,52,8,65,15,43,21,43,10,REABASTECER,3082
4/14/18,Higienópolis-Mackenzie,-23.5488,-46.6519,91161,7,14,28,43,19,35,43,7,NORMAL,7304
3/22/19,Tamanduateí,-23.5929,-46.5897,50782,10,65,44,32,33,42,19,17,NORMAL,3322
8/13/18,Sé,-23.55,-46.6333,192538,6,65,25,43,33,39,6,20,REABASTECER,3823
10/2/18,Faria Lima,-23.5675,-46.6929,52453,68,21,1,37,5,33,11,27,NORMAL,8192
1/9/18,Brás,-23.5451,-46.6162,73840,6,22,6,19,12,13,9,12,REABASTECER,4329
2/18/18,Brás,-23.5451,-46.6162,72887,39,6,65,34,37,19,22,10,REABASTECER,4368
10/15/19,Faria Lima,-23.5675,-46.6929,53002,25,23,13,32,39,38,15,43,NORMAL,8565
1/22/18,Barra Funda,-23.5542,-46.6707,148367,41,6,58,36,39,6,10,43,REABASTECER,5062
7/24/19,Pinheiros,-23.5664,-46.703,76458,77,15,65,20,17,38,24,35,NORMAL,9204
12/6/19,Pinheiros,-23.5664,-46.703,79698,63,52,3,25,36,42,27,38,REABASTECER,9336
3/23/18,Fradique Coutinho,-23.5661,-46.6841,35998,68,4,20,21,9,20,9,20,REABASTECER,10163
4/24/18,Fradique Coutinho,-23.5661,-46.6841,35971,3,65,65,23,14,3,18,18,REABASTECER,10194
10/27/18,Fradique Coutinho,-23.5661,-46.6841,35529,60,21,55,19,33,23,21,22,NORMAL,10377
11/25/18,Butantã,-23.5844,-46.7252,67685,77,58,40,6,43,36,38,19,REABASTECER,9685
7/30/18,Fradique Coutinho,-23.5661,-46.6841,33420,41,56,65,16,5,9,30,6,REABASTECER,10290
2/27/19,Tatuapé,-23.5402,-46.5765,70057,86,19,32,37,18,30,35,31,NORMAL,6177
4/17/19,Tatuapé,-23.5402,-46.5765,69416,32,65,24,16,19,13,34,16,NORMAL,6227
3/8/19,Sé,-23.55,-46.6333,194937,45,65,38,40,6,37,27,43,NORMAL,4028
5/2/19,Sé,-23.55,-46.6333,192969,44,52,49,8,43,15,20,27,NORMAL,4082
7/7/18,Brás,-23.5451,-46.6162,71600,86,56,36,15,5,37,10,9,REABASTECER,4507
2/17/19,Brás,-23.5451,-46.6162,74161,54,32,17,6,38,14,12,33,REABASTECER,4727
6/12/19,Barra Funda,-23.5542,-46.6707,149504,26,14,65,38,43,38,43,24,NORMAL,5562
6/14/19,Tatuapé,-23.5402,-46.5765,67568,63,22,6,37,6,43,31,32,NORMAL,6284
7/21/19,Tatuapé,-23.5402,-46.5765,70753,43,60,65,13,35,18,18,9,NORMAL,6321
9/16/19,Tatuapé,-23.5402,-46.5765,68921,62,56,32,7,21,30,10,16,NORMAL,6376
10/27/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91305,4,44,35,27,32,17,19,43,REABASTECER,7857
12/25/19,Faria Lima,-23.5675,-46.6929,54063,76,53,56,38,8,36,31,24,NORMAL,8635
1/15/19,Pinheiros,-23.5664,-46.703,76840,16,52,18,33,28,23,8,6,NORMAL,9015
